"Title:Nome","Lookup:Ano de admissao","Lookup:Curso","Lookup:ADM_CODIGO_CHR","Lookup:SRE_CODIGO_CHR"
213277,"20122","CIÊNCIA DA COMPUTAÇÃO","VT","N"
213303,"20121","SISTEMAS DE INFORMACAO","VT","N"
213356,"20121","SISTEMAS DE INFORMACAO","VT","N"
213375,"20121","CIÊNCIA DA COMPUTAÇÃO","VT","N"
211224,"20121","CIÊNCIA DA COMPUTAÇÃO","ES","N"
211241,"20121","SISTEMAS DE INFORMACAO","VT","N"
211298,"20121","CIÊNCIA DA COMPUTAÇÃO","VT","N"
211472,"20121","CIÊNCIA DA COMPUTAÇÃO","VT","N"
195733,"20111","SISTEMAS DE INFORMACAO","VT","N"
195808,"20111","CIÊNCIA DA COMPUTAÇÃO","VT","N"
195832,"20111","SISTEMAS DE INFORMACAO","VT","N"
195864,"20102","CIÊNCIA DA COMPUTAÇÃO","ES","E"
198800,"20111","CIÊNCIA DA COMPUTAÇÃO","ES","N"
198801,"20111","CIÊNCIA DA COMPUTAÇÃO","ES","E"
198802,"20111","CIÊNCIA DA COMPUTAÇÃO","ES","E"
198804,"20111","CIÊNCIA DA COMPUTAÇÃO","ES","N"
198847,"20111","CIÊNCIA DA COMPUTAÇÃO","ES","N"
201412,"20111","SISTEMAS DE INFORMACAO","VT","N"
201422,"20111","CIÊNCIA DA COMPUTAÇÃO","VT","N"
201449,"20111","SISTEMAS DE INFORMACAO","VT","N"
201491,"20112","SISTEMAS DE INFORMACAO","VT","N"
201526,"20111","CIÊNCIA DA COMPUTAÇÃO","VT","N"
201548,"20112","CIÊNCIA DA COMPUTAÇÃO","VT","N"
201560,"20112","SISTEMAS DE INFORMACAO","VT","N"
201572,"20112","CIÊNCIA DA COMPUTAÇÃO","VT","N"
201603,"20111","SISTEMAS DE INFORMACAO","VT","N"
204136,"20111","CIÊNCIA DA COMPUTAÇÃO","VT","N"
204140,"20111","SISTEMAS DE INFORMACAO","VT","N"
204153,"20112","SISTEMAS DE INFORMACAO","VT","N"
204159,"20112","CIÊNCIA DA COMPUTAÇÃO","VT","N"
204210,"20111","SISTEMAS DE INFORMACAO","VT","N"
204228,"20111","CIÊNCIA DA COMPUTAÇÃO","VT","N"
204234,"20112","CIÊNCIA DA COMPUTAÇÃO","VT","N"
204238,"20111","CIÊNCIA DA COMPUTAÇÃO","VT","E"
204283,"20112","SISTEMAS DE INFORMACAO","VT","N"
204291,"20111","SISTEMAS DE INFORMACAO","VT","E"
204337,"20111","CIÊNCIA DA COMPUTAÇÃO","VT","N"
204353,"20112","SISTEMAS DE INFORMACAO","VT","N"
195898,"20111","CIÊNCIA DA COMPUTAÇÃO","ES","N"
196042,"20111","CIÊNCIA DA COMPUTAÇÃO","ES","E"
196158,"20102","CIÊNCIA DA COMPUTAÇÃO","ES","N"
201829,"20111","SISTEMAS DE INFORMACAO","VT","N"
201842,"20112","CIÊNCIA DA COMPUTAÇÃO","VT","N"
201875,"20112","SISTEMAS DE INFORMACAO","VT","N"
201884,"20111","CIÊNCIA DA COMPUTAÇÃO","VT","N"
201895,"20112","SISTEMAS DE INFORMACAO","VT","N"
201908,"20111","CIÊNCIA DA COMPUTAÇÃO","VT","N"
201917,"20112","SISTEMAS DE INFORMACAO","VT","N"
201923,"20111","CIÊNCIA DA COMPUTAÇÃO","VT","N"
204380,"20112","SISTEMAS DE INFORMACAO","VT","N"
204607,"20111","CIÊNCIA DA COMPUTAÇÃO","ES","T"
196174,"20111","CIÊNCIA DA COMPUTAÇÃO","VT","E"
196207,"20112","SISTEMAS DE INFORMACAO","VT","N"
196404,"20111","SISTEMAS DE INFORMACAO","VT","N"
196409,"20111","CIÊNCIA DA COMPUTAÇÃO","VT","E"
199301,"20111","CIÊNCIA DA COMPUTAÇÃO","TC","N"
202074,"20111","CIÊNCIA DA COMPUTAÇÃO","VT","N"
202135,"20112","CIÊNCIA DA COMPUTAÇÃO","VT","N"
202179,"20111","SISTEMAS DE INFORMACAO","VT","N"
196478,"20102","CIÊNCIA DA COMPUTAÇÃO","ES","N"
196507,"20111","CIÊNCIA DA COMPUTAÇÃO","ES","N"
196537,"20111","SISTEMAS DE INFORMACAO","VT","N"
196598,"20111","CIÊNCIA DA COMPUTAÇÃO","ES","E"
196669,"20112","SISTEMAS DE INFORMACAO","VT","N"
196706,"20111","CIÊNCIA DA COMPUTAÇÃO","ES","N"
196709,"20111","CIÊNCIA DA COMPUTAÇÃO","ES","N"
196710,"20111","CIÊNCIA DA COMPUTAÇÃO","ES","N"
199624,"20111","CIÊNCIA DA COMPUTAÇÃO","NT","N"
202345,"20112","SISTEMAS DE INFORMACAO","VT","N"
202353,"20112","CIÊNCIA DA COMPUTAÇÃO","VT","N"
202385,"20112","CIÊNCIA DA COMPUTAÇÃO","VT","N"
202438,"20112","SISTEMAS DE INFORMACAO","VT","N"
202459,"20111","CIÊNCIA DA COMPUTAÇÃO","VT","N"
202464,"20112","SISTEMAS DE INFORMACAO","VT","N"
196767,"20111","SISTEMAS DE INFORMACAO","VT","N"
196768,"20111","CIÊNCIA DA COMPUTAÇÃO","VT","N"
196832,"20111","CIÊNCIA DA COMPUTAÇÃO","ES","E"
196871,"20111","CIÊNCIA DA COMPUTAÇÃO","VT","N"
196962,"20112","CIÊNCIA DA COMPUTAÇÃO","VT","N"
196967,"20111","SISTEMAS DE INFORMACAO","VT","N"
196969,"20111","CIÊNCIA DA COMPUTAÇÃO","VT","N"
196972,"20112","SISTEMAS DE INFORMACAO","VT","N"
199815,"20111","CIÊNCIA DA COMPUTAÇÃO","NT","N"
200015,"20111","CIÊNCIA DA COMPUTAÇÃO","NT","N"
202587,"20112","SISTEMAS DE INFORMACAO","VT","N"
202657,"20112","SISTEMAS DE INFORMACAO","VT","N"
202692,"20111","CIÊNCIA DA COMPUTAÇÃO","VT","N"
202696,"20112","CIÊNCIA DA COMPUTAÇÃO","VT","N"
202725,"20111","CIÊNCIA DA COMPUTAÇÃO","VT","E"
205283,"20112","CIÊNCIA DA COMPUTAÇÃO","VT","N"
205299,"20112","CIÊNCIA DA COMPUTAÇÃO","VT","N"
205314,"20112","CIÊNCIA DA COMPUTAÇÃO","VT","N"
205381,"20111","CIÊNCIA DA COMPUTAÇÃO","NT","E"
205477,"20112","CIÊNCIA DA COMPUTAÇÃO","VT","N"
197068,"20111","CIÊNCIA DA COMPUTAÇÃO","ES","E"
197222,"20112","CIÊNCIA DA COMPUTAÇÃO","VT","N"
197233,"20112","SISTEMAS DE INFORMACAO","VT","N"
200322,"20111","CIÊNCIA DA COMPUTAÇÃO","VT","N"
202808,"20111","CIÊNCIA DA COMPUTAÇÃO","VT","N"
202814,"20112","CIÊNCIA DA COMPUTAÇÃO","VT","N"
202898,"20112","SISTEMAS DE INFORMACAO","VT","E"
202912,"20112","CIÊNCIA DA COMPUTAÇÃO","VT","N"
205628,"20112","CIÊNCIA DA COMPUTAÇÃO","VT","N"
205639,"20112","CIÊNCIA DA COMPUTAÇÃO","VT","N"
197456,"20111","SISTEMAS DE INFORMACAO","VT","N"
197510,"20111","CIÊNCIA DA COMPUTAÇÃO","ES","N"
200350,"20112","CIÊNCIA DA COMPUTAÇÃO","VT","N"
200354,"20112","CIÊNCIA DA COMPUTAÇÃO","VT","N"
200424,"20111","CIÊNCIA DA COMPUTAÇÃO","VT","N"
200508,"20111","CIÊNCIA DA COMPUTAÇÃO","VT","E"
200547,"20112","CIÊNCIA DA COMPUTAÇÃO","VT","N"
203022,"20112","SISTEMAS DE INFORMACAO","VT","N"
203025,"20111","SISTEMAS DE INFORMACAO","VT","E"
203130,"20111","SISTEMAS DE INFORMACAO","VT","N"
203138,"20112","SISTEMAS DE INFORMACAO","VT","N"
203180,"20111","CIÊNCIA DA COMPUTAÇÃO","VT","N"
203190,"20111","CIÊNCIA DA COMPUTAÇÃO","VT","N"
203192,"20112","SISTEMAS DE INFORMACAO","VT","N"
203264,"20112","CIÊNCIA DA COMPUTAÇÃO","VT","N"
203272,"20111","CIÊNCIA DA COMPUTAÇÃO","VT","E"
203284,"20111","SISTEMAS DE INFORMACAO","VT","N"
205824,"20112","CIÊNCIA DA COMPUTAÇÃO","VT","N"
205981,"20112","CIÊNCIA DA COMPUTAÇÃO","VT","N"
197672,"20111","CIÊNCIA DA COMPUTAÇÃO","ES","E"
197743,"20111","CIÊNCIA DA COMPUTAÇÃO","ES","N"
197744,"20111","CIÊNCIA DA COMPUTAÇÃO","ES","E"
197834,"20111","CIÊNCIA DA COMPUTAÇÃO","ES","N"
200618,"20112","CIÊNCIA DA COMPUTAÇÃO","VT","N"
200633,"20111","SISTEMAS DE INFORMACAO","VT","E"
200646,"20111","SISTEMAS DE INFORMACAO","VT","N"
200683,"20111","CIÊNCIA DA COMPUTAÇÃO","VT","N"
200689,"20111","SISTEMAS DE INFORMACAO","VT","E"
200717,"20112","CIÊNCIA DA COMPUTAÇÃO","VT","N"
200755,"20112","CIÊNCIA DA COMPUTAÇÃO","VT","N"
200757,"20112","SISTEMAS DE INFORMACAO","VT","N"
200759,"20111","SISTEMAS DE INFORMACAO","VT","N"
200815,"20111","SISTEMAS DE INFORMACAO","VT","N"
200859,"20111","SISTEMAS DE INFORMACAO","VT","E"
203308,"20111","SISTEMAS DE INFORMACAO","VT","N"
203399,"20112","SISTEMAS DE INFORMACAO","VT","N"
203452,"20111","SISTEMAS DE INFORMACAO","VT","E"
203484,"20111","SISTEMAS DE INFORMACAO","VT","N"
203525,"20112","CIÊNCIA DA COMPUTAÇÃO","VT","N"
203552,"20112","SISTEMAS DE INFORMACAO","VT","N"
206195,"20112","SISTEMAS DE INFORMACAO","VT","T"
206361,"20112","SISTEMAS DE INFORMACAO","VT","N"
206366,"20112","SISTEMAS DE INFORMACAO","VT","N"
206372,"20112","SISTEMAS DE INFORMACAO","VT","N"
215979,"20121","SISTEMAS DE INFORMACAO","VT","E"
215984,"20122","CIÊNCIA DA COMPUTAÇÃO","VT","N"
215987,"20121","CIÊNCIA DA COMPUTAÇÃO","VT","N"
216008,"20122","SISTEMAS DE INFORMACAO","VT","N"
216043,"20121","CIÊNCIA DA COMPUTAÇÃO","ES","N"
216091,"20121","CIÊNCIA DA COMPUTAÇÃO","VT","N"
216097,"20121","CIÊNCIA DA COMPUTAÇÃO","VT","N"
216140,"20121","CIÊNCIA DA COMPUTAÇÃO","ES","N"
216141,"20121","CIÊNCIA DA COMPUTAÇÃO","ES","N"
216164,"20122","SISTEMAS DE INFORMACAO","VT","N"
216169,"20121","CIÊNCIA DA COMPUTAÇÃO","VT","N"
218799,"20122","CIÊNCIA DA COMPUTAÇÃO","VT","N"
218818,"20121","CIÊNCIA DA COMPUTAÇÃO","ES","N"
218821,"20121","CIÊNCIA DA COMPUTAÇÃO","ES","N"
219012,"20121","CIÊNCIA DA COMPUTAÇÃO","ES","N"
221844,"20121","CIÊNCIA DA COMPUTAÇÃO","ES","N"
224531,"20122","CIÊNCIA DA COMPUTAÇÃO","ES","N"
224532,"20122","CIÊNCIA DA COMPUTAÇÃO","ES","N"
216371,"20121","CIÊNCIA DA COMPUTAÇÃO","VT","N"
216388,"20121","CIÊNCIA DA COMPUTAÇÃO","ES","E"
216394,"20121","SISTEMAS DE INFORMACAO","VT","N"
219203,"20121","CIÊNCIA DA COMPUTAÇÃO","ES","N"
221954,"20122","SISTEMAS DE INFORMACAO","VT","N"
221990,"20121","CIÊNCIA DA COMPUTAÇÃO","VT","N"
222015,"20121","CIÊNCIA DA COMPUTAÇÃO","VT","N"
222038,"20121","SISTEMAS DE INFORMACAO","VT","N"
222049,"20122","CIÊNCIA DA COMPUTAÇÃO","VT","N"
224768,"20122","CIÊNCIA DA COMPUTAÇÃO","ES","N"
225157,"20121","CIÊNCIA DA COMPUTAÇÃO","ES","N"
225158,"20121","CIÊNCIA DA COMPUTAÇÃO","ES","N"
225387,"20122","CIÊNCIA DA COMPUTAÇÃO","ES","N"
225519,"20122","SISTEMAS DE INFORMACAO","VT","N"
225692,"20121","CIÊNCIA DA COMPUTAÇÃO","ES","E"
227977,"20122","SISTEMAS DE INFORMACAO","VT","N"
228007,"20122","SISTEMAS DE INFORMACAO","VT","N"
228336,"20122","SISTEMAS DE INFORMACAO","VT","N"
229575,"20122","CIÊNCIA DA COMPUTAÇÃO","ES","N"
229617,"20122","CIÊNCIA DA COMPUTAÇÃO","ES","N"
228775,"20122","SISTEMAS DE INFORMACAO","VT","N"
228826,"20122","SISTEMAS DE INFORMACAO","VT","N"
228919,"20122","CIÊNCIA DA COMPUTAÇÃO","VT","N"
228936,"20122","CIÊNCIA DA COMPUTAÇÃO","VT","N"
229378,"20122","CIÊNCIA DA COMPUTAÇÃO","VT","N"
213488,"20122","SISTEMAS DE INFORMACAO","VT","N"
213561,"20121","CIÊNCIA DA COMPUTAÇÃO","VT","N"
213571,"20121","CIÊNCIA DA COMPUTAÇÃO","VT","N"
213581,"20121","CIÊNCIA DA COMPUTAÇÃO","ES","N"
213658,"20121","CIÊNCIA DA COMPUTAÇÃO","ES","N"
213673,"20122","SISTEMAS DE INFORMACAO","VT","N"
216610,"20121","SISTEMAS DE INFORMACAO","VT","N"
216705,"20122","SISTEMAS DE INFORMACAO","VT","N"
219390,"20121","CIÊNCIA DA COMPUTAÇÃO","ES","N"
219513,"20121","CIÊNCIA DA COMPUTAÇÃO","ES","N"
219567,"20121","CIÊNCIA DA COMPUTAÇÃO","ES","N"
222166,"20121","SISTEMAS DE INFORMACAO","VT","N"
222180,"20122","SISTEMAS DE INFORMACAO","VT","N"
222190,"20122","CIÊNCIA DA COMPUTAÇÃO","VT","N"
222192,"20121","CIÊNCIA DA COMPUTAÇÃO","VT","N"
222193,"20122","SISTEMAS DE INFORMACAO","VT","N"
222206,"20121","SISTEMAS DE INFORMACAO","VT","N"
222209,"20122","CIÊNCIA DA COMPUTAÇÃO","VT","N"
222219,"20122","SISTEMAS DE INFORMACAO","VT","T"
222364,"20121","CIÊNCIA DA COMPUTAÇÃO","VT","N"
222372,"20121","SISTEMAS DE INFORMACAO","VT","N"
222403,"20122","CIÊNCIA DA COMPUTAÇÃO","VT","N"
213729,"20121","CIÊNCIA DA COMPUTAÇÃO","VT","N"
213731,"20121","CIÊNCIA DA COMPUTAÇÃO","VT","N"
213777,"20121","CIÊNCIA DA COMPUTAÇÃO","ES","E"
213800,"20121","SISTEMAS DE INFORMACAO","VT","N"
213810,"20122","CIÊNCIA DA COMPUTAÇÃO","VT","N"
213844,"20121","SISTEMAS DE INFORMACAO","VT","N"
213942,"20121","CIÊNCIA DA COMPUTAÇÃO","VT","N"
216806,"20121","CIÊNCIA DA COMPUTAÇÃO","ES","N"
216913,"20121","CIÊNCIA DA COMPUTAÇÃO","ES","N"
216925,"20121","CIÊNCIA DA COMPUTAÇÃO","ES","N"
216966,"20121","CIÊNCIA DA COMPUTAÇÃO","ES","N"
219647,"20121","CIÊNCIA DA COMPUTAÇÃO","ES","N"
219648,"20121","CIÊNCIA DA COMPUTAÇÃO","ES","N"
219692,"20121","CIÊNCIA DA COMPUTAÇÃO","ES","N"
219693,"20121","CIÊNCIA DA COMPUTAÇÃO","ES","N"
219868,"20121","CIÊNCIA DA COMPUTAÇÃO","VT","N"
219873,"20122","SISTEMAS DE INFORMACAO","VT","N"
219895,"20121","SISTEMAS DE INFORMACAO","VT","N"
222445,"20121","CIÊNCIA DA COMPUTAÇÃO","ES","N"
222446,"20121","CIÊNCIA DA COMPUTAÇÃO","ES","N"
222460,"20122","SISTEMAS DE INFORMACAO","VT","N"
214016,"20122","SISTEMAS DE INFORMACAO","VT","N"
214053,"20122","SISTEMAS DE INFORMACAO","VT","N"
214068,"20121","SISTEMAS DE INFORMACAO","VT","N"
214157,"20121","CIÊNCIA DA COMPUTAÇÃO","ES","N"
214158,"20121","CIÊNCIA DA COMPUTAÇÃO","ES","N"
214175,"20122","SISTEMAS DE INFORMACAO","VT","E"
214221,"20121","CIÊNCIA DA COMPUTAÇÃO","ES","N"
214238,"20122","SISTEMAS DE INFORMACAO","VT","N"
214263,"20122","CIÊNCIA DA COMPUTAÇÃO","VT","N"
217190,"20121","CIÊNCIA DA COMPUTAÇÃO","ES","N"
219950,"20122","SISTEMAS DE INFORMACAO","VT","N"
220026,"20122","SISTEMAS DE INFORMACAO","VT","N"
220044,"20121","SISTEMAS DE INFORMACAO","VT","N"
222733,"20121","CIÊNCIA DA COMPUTAÇÃO","ES","N"
222761,"20121","CIÊNCIA DA COMPUTAÇÃO","VT","N"
222805,"20122","CIÊNCIA DA COMPUTAÇÃO","VT","N"
222811,"20121","SISTEMAS DE INFORMACAO","VT","N"
222829,"20121","SISTEMAS DE INFORMACAO","VT","N"
222872,"20121","CIÊNCIA DA COMPUTAÇÃO","ES","N"
222887,"20121","CIÊNCIA DA COMPUTAÇÃO","CV","E"
222933,"20122","SISTEMAS DE INFORMACAO","VT","N"
222954,"20122","SISTEMAS DE INFORMACAO","VT","N"
214279,"20121","CIÊNCIA DA COMPUTAÇÃO","ES","N"
214312,"20122","SISTEMAS DE INFORMACAO","VT","N"
214337,"20112","CIÊNCIA DA COMPUTAÇÃO","ES","N"
214427,"20122","SISTEMAS DE INFORMACAO","VT","N"
214440,"20121","CIÊNCIA DA COMPUTAÇÃO","VT","N"
217412,"20121","CIÊNCIA DA COMPUTAÇÃO","ES","N"
217471,"20121","CIÊNCIA DA COMPUTAÇÃO","ES","E"
217599,"20121","CIÊNCIA DA COMPUTAÇÃO","ES","N"
220315,"20122","CIÊNCIA DA COMPUTAÇÃO","VT","N"
220333,"20122","SISTEMAS DE INFORMACAO","VT","N"
220336,"20122","CIÊNCIA DA COMPUTAÇÃO","VT","N"
220437,"20121","SISTEMAS DE INFORMACAO","VT","N"
223064,"20122","CIÊNCIA DA COMPUTAÇÃO","ES","N"
223141,"20122","CIÊNCIA DA COMPUTAÇÃO","VT","N"
223147,"20122","CIÊNCIA DA COMPUTAÇÃO","VT","N"
223164,"20122","CIÊNCIA DA COMPUTAÇÃO","VT","N"
214556,"20121","CIÊNCIA DA COMPUTAÇÃO","VT","N"
214675,"20122","SISTEMAS DE INFORMACAO","VT","T"
214708,"20121","CIÊNCIA DA COMPUTAÇÃO","ES","N"
214709,"20121","CIÊNCIA DA COMPUTAÇÃO","ES","N"
214716,"20121","CIÊNCIA DA COMPUTAÇÃO","ES","N"
214752,"20121","CIÊNCIA DA COMPUTAÇÃO","VT","N"
214778,"20122","CIÊNCIA DA COMPUTAÇÃO","VT","N"
217753,"20121","CIÊNCIA DA COMPUTAÇÃO","ES","N"
217758,"20121","CIÊNCIA DA COMPUTAÇÃO","ES","N"
220458,"20122","CIÊNCIA DA COMPUTAÇÃO","VT","N"
220494,"20121","CIÊNCIA DA COMPUTAÇÃO","VT","N"
220662,"20121","SISTEMAS DE INFORMACAO","VT","N"
220666,"20121","CIÊNCIA DA COMPUTAÇÃO","VT","N"
223304,"20122","CIÊNCIA DA COMPUTAÇÃO","VT","N"
214897,"20121","SISTEMAS DE INFORMACAO","VT","N"
215013,"20121","SISTEMAS DE INFORMACAO","VT","N"
217949,"20121","CIÊNCIA DA COMPUTAÇÃO","ES","N"
217950,"20121","CIÊNCIA DA COMPUTAÇÃO","ES","N"
218123,"20121","CIÊNCIA DA COMPUTAÇÃO","NT","N"
220884,"20121","CIÊNCIA DA COMPUTAÇÃO","VT","N"
220911,"20121","CIÊNCIA DA COMPUTAÇÃO","ES","E"
220928,"20121","CIÊNCIA DA COMPUTAÇÃO","ES","N"
223594,"20131","CIÊNCIA DA COMPUTAÇÃO","ES","N"
223618,"20122","CIÊNCIA DA COMPUTAÇÃO","VT","N"
223621,"20122","CIÊNCIA DA COMPUTAÇÃO","VT","N"
223636,"20122","CIÊNCIA DA COMPUTAÇÃO","VT","N"
223638,"20122","CIÊNCIA DA COMPUTAÇÃO","VT","N"
223640,"20122","CIÊNCIA DA COMPUTAÇÃO","VT","N"
223678,"20122","CIÊNCIA DA COMPUTAÇÃO","ES","T"
223761,"20121","CIÊNCIA DA COMPUTAÇÃO","ES","N"
223763,"20121","CIÊNCIA DA COMPUTAÇÃO","ES","N"
223785,"20122","CIÊNCIA DA COMPUTAÇÃO","VT","N"
223786,"20122","CIÊNCIA DA COMPUTAÇÃO","VT","N"
223787,"20122","CIÊNCIA DA COMPUTAÇÃO","VT","N"
223788,"20122","CIÊNCIA DA COMPUTAÇÃO","VT","N"
215182,"20121","CIÊNCIA DA COMPUTAÇÃO","ES","N"
215267,"20122","SISTEMAS DE INFORMACAO","VT","N"
215339,"20122","CIÊNCIA DA COMPUTAÇÃO","VT","N"
215353,"20121","SISTEMAS DE INFORMACAO","VT","E"
218338,"20121","CIÊNCIA DA COMPUTAÇÃO","ES","N"
218440,"20121","CIÊNCIA DA COMPUTAÇÃO","ES","N"
221072,"20122","CIÊNCIA DA COMPUTAÇÃO","VT","N"
221089,"20122","CIÊNCIA DA COMPUTAÇÃO","VT","N"
223835,"20122","CIÊNCIA DA COMPUTAÇÃO","ES","N"
215420,"20121","CIÊNCIA DA COMPUTAÇÃO","ES","N"
215541,"20121","CIÊNCIA DA COMPUTAÇÃO","ES","N"
215608,"20121","CIÊNCIA DA COMPUTAÇÃO","VT","N"
215630,"20121","SISTEMAS DE INFORMACAO","VT","N"
218513,"20121","CIÊNCIA DA COMPUTAÇÃO","ES","N"
218654,"20121","CIÊNCIA DA COMPUTAÇÃO","NT","N"
218761,"20121","CIÊNCIA DA COMPUTAÇÃO","ES","N"
221314,"20121","SISTEMAS DE INFORMACAO","VT","N"
215688,"20121","CIÊNCIA DA COMPUTAÇÃO","VT","N"
215730,"20121","SISTEMAS DE INFORMACAO","VT","N"
215742,"20121","SISTEMAS DE INFORMACAO","VT","N"
215840,"20121","SISTEMAS DE INFORMACAO","VT","N"
215923,"20122","SISTEMAS DE INFORMACAO","VT","N"
341769,"20131","CIÊNCIA DA COMPUTAÇÃO","ES","N"
341770,"20131","CIÊNCIA DA COMPUTAÇÃO","ES","N"
341934,"20131","CIÊNCIA DA COMPUTAÇÃO","VT","N"
341935,"20132","CIÊNCIA DA COMPUTAÇÃO","VT","C"
341936,"20132","CIÊNCIA DA COMPUTAÇÃO","VT","C"
341937,"20132","CIÊNCIA DA COMPUTAÇÃO","VT","C"
341938,"20132","CIÊNCIA DA COMPUTAÇÃO","VT","C"
341939,"20132","CIÊNCIA DA COMPUTAÇÃO","VT","C"
341940,"20131","CIÊNCIA DA COMPUTAÇÃO","VT","N"
341941,"20131","CIÊNCIA DA COMPUTAÇÃO","VT","N"
341942,"20131","CIÊNCIA DA COMPUTAÇÃO","VT","N"
341943,"20132","CIÊNCIA DA COMPUTAÇÃO","VT","C"
341944,"20132","CIÊNCIA DA COMPUTAÇÃO","VT","C"
341957,"20131","CIÊNCIA DA COMPUTAÇÃO","ES","N"
342016,"20132","CIÊNCIA DA COMPUTAÇÃO","VT","C"
342017,"20131","CIÊNCIA DA COMPUTAÇÃO","VT","N"
342018,"20132","CIÊNCIA DA COMPUTAÇÃO","VT","C"
342019,"20132","CIÊNCIA DA COMPUTAÇÃO","VT","C"
342020,"20132","CIÊNCIA DA COMPUTAÇÃO","VT","C"
342021,"20131","CIÊNCIA DA COMPUTAÇÃO","VT","N"
342022,"20131","CIÊNCIA DA COMPUTAÇÃO","VT","N"
342023,"20132","CIÊNCIA DA COMPUTAÇÃO","VT","C"
342024,"20131","CIÊNCIA DA COMPUTAÇÃO","VT","N"
342025,"20131","CIÊNCIA DA COMPUTAÇÃO","VT","N"
342026,"20131","CIÊNCIA DA COMPUTAÇÃO","VT","N"
342027,"20131","CIÊNCIA DA COMPUTAÇÃO","VT","N"
342028,"20131","CIÊNCIA DA COMPUTAÇÃO","VT","N"
342029,"20131","CIÊNCIA DA COMPUTAÇÃO","VT","N"
342030,"20132","CIÊNCIA DA COMPUTAÇÃO","VT","C"
342031,"20132","CIÊNCIA DA COMPUTAÇÃO","VT","C"
342032,"20132","CIÊNCIA DA COMPUTAÇÃO","VT","C"
342033,"20132","CIÊNCIA DA COMPUTAÇÃO","VT","C"
342034,"20131","CIÊNCIA DA COMPUTAÇÃO","VT","N"
342035,"20131","CIÊNCIA DA COMPUTAÇÃO","VT","N"
342036,"20131","CIÊNCIA DA COMPUTAÇÃO","VT","C"
342037,"20132","CIÊNCIA DA COMPUTAÇÃO","VT","C"
342038,"20132","CIÊNCIA DA COMPUTAÇÃO","VT","C"
342039,"20132","CIÊNCIA DA COMPUTAÇÃO","VT","C"
342040,"20132","CIÊNCIA DA COMPUTAÇÃO","VT","C"
342041,"20131","CIÊNCIA DA COMPUTAÇÃO","VT","N"
342042,"20131","CIÊNCIA DA COMPUTAÇÃO","VT","N"
342043,"20132","CIÊNCIA DA COMPUTAÇÃO","VT","C"
342044,"20131","CIÊNCIA DA COMPUTAÇÃO","VT","C"
342045,"20132","CIÊNCIA DA COMPUTAÇÃO","VT","C"
342046,"20132","CIÊNCIA DA COMPUTAÇÃO","VT","C"
342047,"20131","CIÊNCIA DA COMPUTAÇÃO","VT","N"
342048,"20132","CIÊNCIA DA COMPUTAÇÃO","VT","C"
342049,"20131","CIÊNCIA DA COMPUTAÇÃO","VT","N"
342050,"20131","CIÊNCIA DA COMPUTAÇÃO","VT","N"
342051,"20132","CIÊNCIA DA COMPUTAÇÃO","VT","C"
342052,"20131","CIÊNCIA DA COMPUTAÇÃO","VT","C"
342053,"20131","CIÊNCIA DA COMPUTAÇÃO","VT","N"
342054,"20131","CIÊNCIA DA COMPUTAÇÃO","VT","N"
342055,"20132","CIÊNCIA DA COMPUTAÇÃO","VT","C"
342056,"20132","CIÊNCIA DA COMPUTAÇÃO","VT","C"
342057,"20131","CIÊNCIA DA COMPUTAÇÃO","VT","N"
342058,"20132","CIÊNCIA DA COMPUTAÇÃO","VT","C"
342059,"20132","CIÊNCIA DA COMPUTAÇÃO","VT","C"
342060,"20131","CIÊNCIA DA COMPUTAÇÃO","VT","N"
342061,"20131","CIÊNCIA DA COMPUTAÇÃO","VT","N"
342062,"20131","CIÊNCIA DA COMPUTAÇÃO","VT","N"
342063,"20132","CIÊNCIA DA COMPUTAÇÃO","VT","C"
342064,"20131","CIÊNCIA DA COMPUTAÇÃO","VT","C"
342065,"20132","CIÊNCIA DA COMPUTAÇÃO","VT","C"
342066,"20131","CIÊNCIA DA COMPUTAÇÃO","VT","N"
342067,"20131","CIÊNCIA DA COMPUTAÇÃO","VT","N"
342147,"20131","CIÊNCIA DA COMPUTAÇÃO","VT","N"
342148,"20131","CIÊNCIA DA COMPUTAÇÃO","VT","N"
342149,"20131","CIÊNCIA DA COMPUTAÇÃO","VT","N"
342150,"20131","CIÊNCIA DA COMPUTAÇÃO","VT","N"
342151,"20132","CIÊNCIA DA COMPUTAÇÃO","VT","C"
342152,"20132","CIÊNCIA DA COMPUTAÇÃO","VT","C"
342153,"20131","CIÊNCIA DA COMPUTAÇÃO","VT","N"
342154,"20131","CIÊNCIA DA COMPUTAÇÃO","VT","N"
342155,"20132","CIÊNCIA DA COMPUTAÇÃO","VT","C"
342156,"20132","CIÊNCIA DA COMPUTAÇÃO","VT","C"
342157,"20131","CIÊNCIA DA COMPUTAÇÃO","VT","N"
342158,"20132","CIÊNCIA DA COMPUTAÇÃO","VT","C"
342159,"20131","CIÊNCIA DA COMPUTAÇÃO","VT","N"
342160,"20132","CIÊNCIA DA COMPUTAÇÃO","VT","C"
342161,"20131","CIÊNCIA DA COMPUTAÇÃO","VT","N"
342162,"20131","CIÊNCIA DA COMPUTAÇÃO","VT","N"
342163,"20131","CIÊNCIA DA COMPUTAÇÃO","VT","N"
342206,"20131","CIÊNCIA DA COMPUTAÇÃO","ES","N"
342207,"20131","CIÊNCIA DA COMPUTAÇÃO","ES","N"
